image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
test_stg2/image_06257.jpg,0.01,0.01,0.01,0.01,0.33927,0.01,0.01,0.5
test_stg2/image_10077.jpg,0.033513,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05687.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0338751
test_stg2/image_10331.jpg,0.0879187,0.01,0.01,0.01,0.5,0.01,0.01,0.0231294
test_stg2/image_00895.jpg,0.5,0.01,0.01,0.01,0.196347,0.01,0.01,0.01
test_stg2/image_00961.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02992.jpg,0.0766554,0.0118402,0.01,0.01,0.264327,0.01,0.5,0.01
test_stg2/image_08858.jpg,0.5,0.01,0.01,0.01,0.363413,0.01,0.01,0.105631
test_stg2/image_03143.jpg,0.5,0.01,0.01,0.01,0.0504513,0.0246239,0.01,0.01
test_stg2/image_06851.jpg,0.5,0.01,0.01,0.01,0.175936,0.0250146,0.01,0.0216685
test_stg2/image_01234.jpg,0.153715,0.01,0.01,0.01,0.5,0.01,0.01,0.324233
test_stg2/image_03674.jpg,0.0102538,0.01,0.01,0.01,0.5,0.01,0.01,0.265637
test_stg2/image_04964.jpg,0.039906,0.01,0.01,0.01,0.0420404,0.01,0.01,0.5
test_stg2/image_03788.jpg,0.5,0.01,0.01,0.01,0.0106781,0.120744,0.01,0.0315299
test_stg2/image_11725.jpg,0.0182371,0.01,0.01,0.01,0.201828,0.01,0.01,0.5
test_stg2/image_10804.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04493.jpg,0.268204,0.38692,0.01,0.01,0.342094,0.01,0.01,0.01
test_stg2/image_04940.jpg,0.0663764,0.01,0.01,0.01,0.322917,0.01,0.01,0.5
test_stg2/image_03480.jpg,0.5,0.01,0.01,0.01,0.452645,0.01,0.01,0.01
test_stg2/image_04738.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0130477
test_stg2/image_03994.jpg,0.5,0.01,0.01,0.01,0.045846,0.0508153,0.01,0.01
test_stg2/image_11738.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02096.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04992.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_00105.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_07541.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03842.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01878.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0474682
test_stg2/image_09915.jpg,0.0747134,0.01,0.01,0.01,0.304326,0.01,0.01,0.5
test_stg2/image_04364.jpg,0.5,0.01,0.01,0.01,0.417939,0.01,0.01,0.0101744
test_stg2/image_09241.jpg,0.27519,0.01,0.01,0.01,0.140078,0.01,0.01,0.5
test_stg2/image_09104.jpg,0.222608,0.01,0.01,0.01,0.5,0.01,0.01,0.0388613
test_stg2/image_04104.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_11504.jpg,0.5,0.089676,0.01,0.01,0.01,0.01,0.01,0.030833
test_stg2/image_08764.jpg,0.265853,0.01,0.01,0.01,0.146061,0.01,0.01,0.5
test_stg2/image_08941.jpg,0.5,0.01,0.01,0.01,0.0808332,0.01,0.01,0.0669575
test_stg2/image_08697.jpg,0.22463,0.01,0.01,0.01,0.5,0.0217173,0.01,0.11918
test_stg2/image_05766.jpg,0.0368034,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_08254.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10474.jpg,0.0681747,0.0154008,0.01,0.01,0.356313,0.01,0.01,0.5
test_stg2/image_01474.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
test_stg2/image_01353.jpg,0.5,0.01,0.01,0.01,0.0850851,0.01,0.01,0.111262
test_stg2/image_07978.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0544805
test_stg2/image_07925.jpg,0.0628544,0.01,0.01,0.01,0.5,0.01,0.01,0.308589
test_stg2/image_01177.jpg,0.252887,0.01,0.01,0.01,0.325345,0.01,0.01,0.421748
test_stg2/image_00484.jpg,0.164801,0.01,0.01,0.01,0.444868,0.01,0.01,0.390296
test_stg2/image_08836.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11202.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00550.jpg,0.467169,0.01,0.01,0.01,0.5,0.01,0.01,0.0211544
test_stg2/image_07234.jpg,0.5,0.01,0.01,0.01,0.0688961,0.01,0.01,0.01
test_stg2/image_06458.jpg,0.112458,0.0129355,0.01,0.01,0.5,0.01,0.01,0.298662
test_stg2/image_02081.jpg,0.484608,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00452.jpg,0.470846,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03215.jpg,0.5,0.01,0.01,0.01,0.429497,0.01,0.01,0.0171766
test_stg2/image_01913.jpg,0.104496,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_11929.jpg,0.5,0.01,0.01,0.01,0.155456,0.01,0.01,0.01
test_stg2/image_07221.jpg,0.383221,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08490.jpg,0.0114198,0.01,0.01,0.01,0.0354594,0.01,0.01,0.5
test_stg2/image_10706.jpg,0.108977,0.01,0.01,0.01,0.212818,0.01,0.01,0.5
test_stg2/image_11672.jpg,0.01,0.01,0.01,0.01,0.164769,0.01,0.01,0.5
test_stg2/image_11582.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01279.jpg,0.01,0.01,0.01,0.01,0.201237,0.01,0.01,0.5
test_stg2/image_01278.jpg,0.5,0.01,0.01,0.01,0.102762,0.01,0.01,0.01
test_stg2/image_04794.jpg,0.306339,0.01,0.01,0.01,0.5,0.01,0.01,0.163648
test_stg2/image_10347.jpg,0.186559,0.01,0.01,0.01,0.01,0.5,0.01,0.169255
test_stg2/image_09301.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0329027
test_stg2/image_05456.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0541798
test_stg2/image_09137.jpg,0.222735,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07060.jpg,0.5,0.01,0.01,0.01,0.428332,0.01,0.01,0.01
test_stg2/image_01048.jpg,0.01,0.01,0.01,0.01,0.0593733,0.01,0.01,0.5
test_stg2/image_02296.jpg,0.160301,0.01,0.01,0.01,0.317599,0.01,0.01,0.5
test_stg2/image_00013.jpg,0.01,0.01,0.01,0.01,0.0853623,0.01,0.01,0.5
test_stg2/image_05643.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10854.jpg,0.5,0.01,0.01,0.01,0.271612,0.0200636,0.01,0.185202
test_stg2/image_09697.jpg,0.0956519,0.01,0.01,0.01,0.0390471,0.01,0.01,0.5
test_stg2/image_03986.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02492.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02677.jpg,0.365985,0.01,0.01,0.01,0.5,0.01,0.01,0.0138475
test_stg2/image_01632.jpg,0.418168,0.01,0.01,0.01,0.477216,0.01,0.01,0.103504
test_stg2/image_10945.jpg,0.01,0.01,0.01,0.01,0.113071,0.01,0.01,0.5
test_stg2/image_06113.jpg,0.0813812,0.01,0.01,0.01,0.0285191,0.5,0.01,0.01
test_stg2/image_07469.jpg,0.5,0.01,0.01,0.01,0.0229266,0.01,0.01,0.0726815
test_stg2/image_11802.jpg,0.0902151,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08685.jpg,0.194059,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08096.jpg,0.5,0.01,0.104166,0.01,0.252871,0.01,0.01,0.0563431
test_stg2/image_04621.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06060.jpg,0.15501,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06783.jpg,0.368987,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01328.jpg,0.456647,0.01,0.01,0.01,0.383077,0.01,0.01,0.160031
test_stg2/image_03072.jpg,0.0438069,0.01,0.0287102,0.01,0.0130267,0.5,0.01,0.01
test_stg2/image_06363.jpg,0.01,0.01,0.01,0.109951,0.01,0.01,0.0389164,0.5
test_stg2/image_02785.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06700.jpg,0.5,0.370533,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05540.jpg,0.5,0.01,0.01,0.01,0.19879,0.01,0.01,0.0142106
test_stg2/image_03899.jpg,0.01,0.01,0.01,0.01,0.100985,0.01,0.01,0.5
test_stg2/image_04370.jpg,0.0486996,0.01,0.01,0.01,0.168699,0.01,0.01,0.5
test_stg2/image_08081.jpg,0.0101971,0.01,0.01,0.01,0.5,0.01,0.01,0.0132891
test_stg2/image_04660.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.166958
test_stg2/image_10633.jpg,0.121772,0.0113718,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00703.jpg,0.5,0.01,0.01,0.01,0.293867,0.01,0.01,0.0413529
test_stg2/image_09443.jpg,0.0369638,0.01,0.01,0.01,0.5,0.01,0.01,0.11123
test_stg2/image_00894.jpg,0.158459,0.01,0.01,0.01,0.5,0.01,0.01,0.274802
test_stg2/image_11140.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10231.jpg,0.5,0.01,0.01,0.01,0.0276692,0.01,0.01,0.01
test_stg2/image_03042.jpg,0.0252152,0.01,0.01,0.01,0.5,0.01,0.01,0.177156
test_stg2/image_00126.jpg,0.342287,0.01,0.01,0.01,0.184834,0.01,0.01,0.472673
test_stg2/image_02441.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0319707
test_stg2/image_09630.jpg,0.0233805,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03534.jpg,0.0287309,0.5,0.01,0.01,0.0879196,0.01,0.01,0.0567442
test_stg2/image_07987.jpg,0.5,0.01,0.01,0.01,0.139572,0.01,0.01,0.218116
test_stg2/image_09837.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01860.jpg,0.488866,0.01,0.01,0.01,0.283221,0.01,0.01,0.227399
test_stg2/image_06940.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.444661
test_stg2/image_09281.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.251431
test_stg2/image_06311.jpg,0.104531,0.01,0.01,0.01,0.5,0.01,0.01,0.0156935
test_stg2/image_08406.jpg,0.370824,0.01,0.01,0.01,0.173282,0.01,0.01,0.455236
test_stg2/image_02586.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0846194
test_stg2/image_11829.jpg,0.0266341,0.01,0.01,0.01,0.04037,0.01,0.01,0.5
test_stg2/image_04803.jpg,0.5,0.01,0.01,0.01,0.346657,0.01,0.01,0.143627
test_stg2/image_06809.jpg,0.5,0.01,0.01,0.01,0.181483,0.01,0.01,0.0123166
test_stg2/image_10708.jpg,0.5,0.01,0.01,0.01,0.217301,0.01,0.01,0.01
test_stg2/image_08628.jpg,0.131003,0.01,0.01,0.01,0.5,0.01,0.01,0.0202457
test_stg2/image_01899.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03686.jpg,0.5,0.01,0.01,0.01,0.250709,0.01,0.01,0.132024
test_stg2/image_10333.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0130514
test_stg2/image_10427.jpg,0.5,0.0107656,0.01,0.01,0.201832,0.01,0.01,0.01
test_stg2/image_02926.jpg,0.5,0.01,0.01,0.01,0.403503,0.01,0.01,0.0526412
test_stg2/image_08955.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0638409
test_stg2/image_00303.jpg,0.113185,0.01,0.01,0.01,0.0268383,0.01,0.01,0.5
test_stg2/image_02525.jpg,0.0130252,0.01,0.01,0.01,0.5,0.01,0.01,0.232221
test_stg2/image_06288.jpg,0.5,0.0289039,0.01,0.01,0.01,0.01,0.01,0.0947073
test_stg2/image_06095.jpg,0.5,0.01,0.01,0.01,0.224374,0.01,0.01,0.0237787
test_stg2/image_06141.jpg,0.416384,0.01,0.235889,0.01,0.0180619,0.324396,0.01,0.01
test_stg2/image_01522.jpg,0.337009,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03521.jpg,0.0188342,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10508.jpg,0.269556,0.01,0.01,0.01,0.5,0.01,0.01,0.0117839
test_stg2/image_01023.jpg,0.0264445,0.01,0.01,0.01,0.145927,0.5,0.01,0.01
test_stg2/image_02371.jpg,0.496403,0.01,0.01,0.01,0.349016,0.01,0.01,0.153685
test_stg2/image_08515.jpg,0.5,0.160364,0.01,0.01,0.01,0.01,0.01,0.0192661
test_stg2/image_07901.jpg,0.1909,0.01,0.5,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02960.jpg,0.0622842,0.0245978,0.01,0.01,0.38059,0.01,0.01,0.5
test_stg2/image_08015.jpg,0.011643,0.01,0.01,0.01,0.0930186,0.01,0.01,0.5
test_stg2/image_09679.jpg,0.0149399,0.01,0.01,0.01,0.226781,0.01,0.5,0.01
test_stg2/image_04863.jpg,0.141761,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_09127.jpg,0.0806923,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02861.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0616229
test_stg2/image_09586.jpg,0.200766,0.01,0.01,0.01,0.5,0.01,0.01,0.0334242
test_stg2/image_01136.jpg,0.0707547,0.01,0.01,0.01,0.5,0.01,0.01,0.16098
test_stg2/image_03419.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10243.jpg,0.5,0.01,0.01,0.01,0.0296403,0.01,0.01,0.01
test_stg2/image_11315.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10569.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_10523.jpg,0.314742,0.01,0.01,0.01,0.5,0.01,0.01,0.0317048
test_stg2/image_02057.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0160677
test_stg2/image_08517.jpg,0.186462,0.01,0.01,0.01,0.0677785,0.01,0.01,0.5
test_stg2/image_03926.jpg,0.01,0.01,0.01,0.01,0.402247,0.01,0.01,0.5
test_stg2/image_01570.jpg,0.0989999,0.01,0.01,0.01,0.5,0.01,0.01,0.0199326
test_stg2/image_11947.jpg,0.299258,0.01,0.01,0.01,0.5,0.01,0.01,0.0117261
test_stg2/image_09631.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_07924.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_00317.jpg,0.5,0.01,0.01,0.01,0.0743656,0.01,0.01,0.01
test_stg2/image_02009.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10242.jpg,0.124416,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02665.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03182.jpg,0.5,0.01,0.01,0.01,0.132604,0.01,0.01,0.0124126
test_stg2/image_04632.jpg,0.0142094,0.01,0.01,0.01,0.5,0.01,0.01,0.0224817
test_stg2/image_06678.jpg,0.283152,0.01,0.01,0.01,0.119416,0.5,0.01,0.0359988
test_stg2/image_07540.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00481.jpg,0.0700897,0.01,0.0104934,0.01,0.0297949,0.5,0.01,0.186024
test_stg2/image_00793.jpg,0.5,0.01,0.01,0.01,0.0121478,0.0261524,0.01,0.01
test_stg2/image_02526.jpg,0.0825947,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_11975.jpg,0.5,0.01,0.01,0.01,0.0952094,0.01,0.01,0.01
test_stg2/image_06080.jpg,0.5,0.01,0.01,0.01,0.0693033,0.01,0.01,0.25031
test_stg2/image_08753.jpg,0.407226,0.01,0.01,0.01,0.308536,0.01,0.01,0.279854
test_stg2/image_05647.jpg,0.31528,0.01,0.01,0.01,0.475198,0.01,0.01,0.209297
test_stg2/image_00655.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0400061
test_stg2/image_10515.jpg,0.5,0.01,0.01,0.01,0.017369,0.206011,0.01,0.01
test_stg2/image_07265.jpg,0.5,0.01,0.01,0.01,0.222336,0.01,0.01,0.0416921
test_stg2/image_04198.jpg,0.0406651,0.01,0.01,0.01,0.0249681,0.01,0.01,0.5
test_stg2/image_01450.jpg,0.5,0.01,0.01,0.01,0.375759,0.01,0.01,0.01
test_stg2/image_10362.jpg,0.5,0.01,0.0238298,0.01,0.01,0.0875279,0.01,0.346451
test_stg2/image_10823.jpg,0.0409768,0.0962286,0.01,0.01,0.111914,0.01,0.01,0.5
test_stg2/image_04811.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05348.jpg,0.456701,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_09090.jpg,0.0383728,0.01,0.01,0.01,0.314633,0.01,0.01,0.5
test_stg2/image_10652.jpg,0.0647004,0.01,0.01,0.01,0.5,0.01,0.01,0.0689293
test_stg2/image_01247.jpg,0.5,0.01,0.044018,0.01,0.0550781,0.01,0.01,0.01
test_stg2/image_12100.jpg,0.165926,0.01,0.01,0.01,0.5,0.01,0.01,0.246263
test_stg2/image_06177.jpg,0.5,0.01,0.01,0.01,0.209187,0.01,0.01,0.01
test_stg2/image_00837.jpg,0.5,0.01,0.01,0.01,0.275563,0.01,0.01,0.113584
test_stg2/image_11466.jpg,0.0635967,0.01,0.01,0.01,0.0297097,0.01,0.01,0.5
test_stg2/image_11888.jpg,0.01,0.01,0.01,0.01,0.0217772,0.01,0.01,0.5
test_stg2/image_10959.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0217138
test_stg2/image_02935.jpg,0.253696,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_09894.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01307.jpg,0.47332,0.01,0.01,0.01,0.235756,0.01,0.01,0.282817
test_stg2/image_02553.jpg,0.5,0.01,0.01,0.01,0.0119445,0.0211257,0.01,0.185132
test_stg2/image_05316.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_07440.jpg,0.5,0.01,0.0257739,0.01,0.01,0.01,0.01,0.01
test_stg2/image_07214.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_09781.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01423.jpg,0.5,0.01,0.01,0.01,0.362641,0.01,0.01,0.117074
test_stg2/image_08771.jpg,0.0661617,0.01,0.01,0.01,0.0475248,0.01,0.01,0.5
test_stg2/image_06227.jpg,0.5,0.01,0.01,0.01,0.176553,0.0182625,0.01,0.0282064
test_stg2/image_07663.jpg,0.418698,0.185112,0.0564347,0.01,0.0364837,0.152203,0.01,0.151061
test_stg2/image_00401.jpg,0.316905,0.01,0.01,0.01,0.383394,0.01,0.01,0.297554
test_stg2/image_09256.jpg,0.5,0.01,0.01,0.01,0.403188,0.01,0.01,0.01
test_stg2/image_07154.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02010.jpg,0.0479935,0.01,0.01,0.01,0.5,0.01,0.01,0.165221
test_stg2/image_01533.jpg,0.0313883,0.0536249,0.01,0.01,0.0164152,0.01,0.01,0.5
test_stg2/image_08178.jpg,0.5,0.01,0.01,0.01,0.276729,0.0293833,0.01,0.0256789
test_stg2/image_06110.jpg,0.121919,0.01,0.01,0.01,0.132561,0.01,0.01,0.5
test_stg2/image_02125.jpg,0.0738007,0.01,0.01,0.01,0.0255858,0.01,0.01,0.5
test_stg2/image_08428.jpg,0.5,0.01,0.01,0.01,0.455365,0.01,0.01,0.01
test_stg2/image_04065.jpg,0.01,0.01,0.01,0.01,0.01,0.0552221,0.01,0.5
test_stg2/image_00633.jpg,0.5,0.01,0.01,0.01,0.123263,0.01,0.01,0.0591988
test_stg2/image_09391.jpg,0.5,0.01,0.01,0.01,0.0535871,0.01,0.01,0.01
test_stg2/image_08549.jpg,0.277981,0.0274259,0.01,0.01,0.01,0.01,0.427365,0.264548
test_stg2/image_01407.jpg,0.249458,0.01,0.01,0.01,0.5,0.01,0.01,0.0104987
test_stg2/image_02794.jpg,0.5,0.01,0.01,0.01,0.0497252,0.01,0.01,0.129861
test_stg2/image_07309.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06328.jpg,0.0228851,0.01,0.01,0.01,0.0240638,0.01,0.01,0.5
test_stg2/image_01019.jpg,0.0281688,0.0283106,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_08631.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07144.jpg,0.5,0.01,0.01,0.01,0.0149204,0.01,0.01,0.01
test_stg2/image_03493.jpg,0.0660621,0.01,0.01,0.01,0.207743,0.01,0.01,0.5
test_stg2/image_07044.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.409218
test_stg2/image_10445.jpg,0.393609,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_09885.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
test_stg2/image_07743.jpg,0.5,0.01,0.01,0.01,0.0232294,0.01,0.01,0.01
test_stg2/image_06471.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.101801
test_stg2/image_08632.jpg,0.01,0.01,0.01,0.01,0.229713,0.01,0.01,0.5
test_stg2/image_04165.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09978.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00271.jpg,0.10282,0.01,0.01,0.01,0.5,0.01,0.01,0.0140547
test_stg2/image_01496.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
test_stg2/image_11348.jpg,0.0686506,0.01,0.01,0.01,0.018137,0.01,0.01,0.5
test_stg2/image_04686.jpg,0.5,0.01,0.01,0.01,0.160562,0.0118754,0.01,0.0107287
test_stg2/image_05486.jpg,0.5,0.01,0.01,0.01,0.0165694,0.0198161,0.01,0.01
test_stg2/image_07362.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03938.jpg,0.182244,0.01,0.01,0.01,0.5,0.01,0.01,0.213721
test_stg2/image_06430.jpg,0.154128,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01223.jpg,0.0168676,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03859.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.21495,0.0158993
test_stg2/image_06740.jpg,0.01,0.01,0.01,0.01,0.028399,0.01,0.01,0.5
test_stg2/image_02564.jpg,0.155591,0.5,0.01,0.01,0.01,0.01,0.01,0.0951394
test_stg2/image_04386.jpg,0.5,0.01,0.01,0.01,0.272318,0.01,0.01,0.01
test_stg2/image_00658.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_08701.jpg,0.0226664,0.5,0.01,0.01,0.01,0.0201088,0.01,0.305383
test_stg2/image_01774.jpg,0.0933573,0.01,0.01,0.01,0.0730329,0.01,0.01,0.5
test_stg2/image_08629.jpg,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01
test_stg2/image_07314.jpg,0.0251331,0.01,0.01,0.01,0.241031,0.01,0.01,0.5
test_stg2/image_04453.jpg,0.5,0.01,0.01,0.01,0.0939868,0.01,0.01,0.01
test_stg2/image_05768.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.186821
test_stg2/image_10548.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0827103
test_stg2/image_07653.jpg,0.5,0.01,0.01,0.01,0.187025,0.107689,0.01,0.01
test_stg2/image_00142.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00498.jpg,0.0173311,0.01,0.01,0.01,0.5,0.01,0.0566536,0.01
test_stg2/image_01298.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03044.jpg,0.5,0.01,0.01,0.01,0.333539,0.01,0.01,0.0746112
test_stg2/image_08010.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_11340.jpg,0.5,0.01,0.01,0.01,0.0106184,0.01,0.01,0.264411
test_stg2/image_02202.jpg,0.5,0.01,0.0715557,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05036.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_08159.jpg,0.0935154,0.01,0.01,0.01,0.0400353,0.01,0.01,0.5
test_stg2/image_00533.jpg,0.152238,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05340.jpg,0.5,0.392732,0.01,0.01,0.01,0.01,0.01,0.01113
test_stg2/image_06012.jpg,0.5,0.01,0.01,0.01,0.326818,0.01,0.0291157,0.0309162
test_stg2/image_02467.jpg,0.225932,0.01,0.01,0.01,0.0701422,0.01,0.01,0.5
test_stg2/image_01900.jpg,0.192048,0.01,0.01,0.01,0.5,0.01,0.01,0.211893
test_stg2/image_11747.jpg,0.5,0.01,0.01,0.01,0.131731,0.01,0.01,0.01
test_stg2/image_04635.jpg,0.5,0.01,0.01,0.01,0.0675276,0.01,0.01,0.421271
test_stg2/image_05948.jpg,0.0914814,0.01,0.01,0.01,0.5,0.0275085,0.01,0.0102014
test_stg2/image_08916.jpg,0.5,0.01,0.01,0.01,0.0938305,0.01,0.01,0.0158464
test_stg2/image_03203.jpg,0.228157,0.01,0.01,0.01,0.0653801,0.01,0.01,0.5
test_stg2/image_10942.jpg,0.5,0.0118027,0.01,0.01,0.01,0.01,0.0114092,0.01
test_stg2/image_11534.jpg,0.5,0.01,0.01,0.01,0.0600621,0.01,0.01,0.01
test_stg2/image_08524.jpg,0.5,0.01,0.01,0.01,0.369335,0.01,0.01,0.0182481
test_stg2/image_07258.jpg,0.427831,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03196.jpg,0.335041,0.0496879,0.01,0.01,0.5,0.01,0.01,0.0127336
test_stg2/image_06666.jpg,0.5,0.01,0.01,0.0128984,0.01,0.01,0.01,0.190361
test_stg2/image_01220.jpg,0.261551,0.01,0.01,0.01,0.5,0.01,0.01,0.0975576
test_stg2/image_02381.jpg,0.01,0.01,0.01,0.01,0.285035,0.01,0.01,0.5
